grouptax;sortnophyl;id;sname;authorship;rank;uninomen;accepted;related_to_accepted;basionym;fk_aphia_basionym;protonym;remarks;parent_id;fk_telangio_taxon;phylum;authonym;year;sortnospe;nothonym;prefavatar;fk_ref_morphonym;comnames;comnames_languages;fk_ref_comnames;taxonp;taxongp;fk_eunis_morphonym;fk_aphia_morphonym;fk_aphia_ergonym;fk_aphia_parent;checked_by;checked_date;validated_by;validated_date;workfield;status_synonymy;status_onym;status_chresonym;Fossil
Harpacticoida;106800;86512;Idyella tenuis;(Brady, 1910);Species;tenuis;1;86512;0;;0;;86506;86506;Harpacticoida;Brady;1910;98505;0;1;;;;;Idyella;Tisbidae;;293144;293144;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106810;86514;Neoscutellidium yeatmani;Zwerner, 1967;Species;yeatmani;1;86514;1;353759;1;;86513;86513;Harpacticoida;Zwerner;1967;98506;0;1;;;;;Neoscutellidium;Tisbidae;;353759;353759;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106830;86516;Paraidya major;(Sewell, 1940);Species;major;1;86516;0;;0;;86515;86515;Harpacticoida;Sewell;1940;98508;0;1;;;;;Paraidya;Tisbidae;;534133;534133;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106835;86517;Paraidya minor;(Sewell, 1940);Species;minor;1;86517;0;;0;;86515;86515;Harpacticoida;Sewell;1940;98509;0;1;;;;;Paraidya;Tisbidae;;534134;534134;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106840;86518;Paraidya occulta;(Humes & Ho, 1969);Species;occulta;1;86518;0;;0;;86515;86515;Harpacticoida;Humes & Ho;1969;98510;0;1;;;;;Paraidya;Tisbidae;;534135;534135;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106850;86520;Peresime abyssalis;Dinet, 1974;Species;abyssalis;1;86520;1;354712;1;;86519;86519;Harpacticoida;Dinet;1974;98511;0;1;;;;;Peresime;Tisbidae;;354712;354712;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106860;86522;Pseudozosime browni;Scott T., 1912;Species;browni;1;86522;1;293221;1;;86521;86521;Harpacticoida;Scott T.;1912;98512;0;1;;;;;Pseudozosime;Tisbidae;;293221;293221;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106875;86524;Sacodiscus humesi;Stock, 1960;Species;humesi;1;86524;1;116641;1;;86523;86523;Harpacticoida;Stock;1960;98514;0;1;;;;;Sacodiscus;Tisbidae;;116641;116641;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106885;86525;Sacodiscus ovalis;(Wilson C.B., 1944);Species;ovalis;1;86525;0;;0;;86523;86523;Harpacticoida;Wilson C.B.;1944;98516;0;1;;;;;Sacodiscus;Tisbidae;;157717;157717;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106995;86527;Tachidiopsis bozici;Bodin, 1968;Species;bozici;1;86527;1;355969;1;;86526;86526;Harpacticoida;Bodin;1968;98531;0;1;;;;;Tachidiopsis;Tisbidae;;355969;116385;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107000;86528;Tachidiopsis cyclopoides;Sars G.O., 1911;Species;cyclopoides;1;86528;1;116650;1;;86526;86526;Harpacticoida;Sars G.O.;1911;98532;0;1;;;;;Tachidiopsis;Tisbidae;;116650;116650;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107005;86529;Tachidiopsis ibericus;Becker, 1974;Species;ibericus;1;86529;1;360675;1;;86526;86526;Harpacticoida;Becker;1974;98533;0;1;;;;;Tachidiopsis;Tisbidae;;360675;116386;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107010;86530;Tachidiopsis laubieri;Dinet, 1974;Species;laubieri;1;86530;1;356235;1;;86526;86526;Harpacticoida;Dinet;1974;98534;0;1;;;;;Tachidiopsis;Tisbidae;;356235;580847;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107015;86531;Tachidiopsis parasimilis;Dinet, 1974;Species;parasimilis;1;86531;1;356236;1;;86526;86526;Harpacticoida;Dinet;1974;98535;0;1;;;;;Tachidiopsis;Tisbidae;;356236;580846;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107020;86532;Tachidiopsis sarsi;Bodin, 1968;Species;sarsi;1;86532;1;355970;1;;86526;86526;Harpacticoida;Bodin;1968;98536;0;1;;;;;Tachidiopsis;Tisbidae;;355970;116387;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107025;86533;Tachidiopsis similis;(Drzycimski, 1968);Species;similis;1;86533;0;;0;;86526;86526;Harpacticoida;Drzycimski;1968;98537;0;1;;;;;Tachidiopsis;Tisbidae;;360676;116388;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107240;86536;Tisbella timsae;Gurney, 1927;Species;timsae;1;86536;1;356199;1;;86535;86535;Harpacticoida;Gurney;1927;98576;0;1;;;;;Tisbella;Tisbidae;;356199;356199;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107235;86537;Tisbella pulchella;(Wilson C.B., 1932);Species;pulchella;1;86537;0;;0;;86535;86535;Harpacticoida;Wilson C.B.;1932;98575;0;1;;;;;Tisbella;Tisbidae;;360731;360731;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107250;86539;Tisbintra jonesi;Ummerkutty, 1960;Species;jonesi;1;86539;1;356200;1;;86538;86538;Harpacticoida;Ummerkutty;1960;98577;0;1;;;;;Tisbintra;Tisbidae;;356200;356200;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107255;86540;Tisbintra nankaurica;Sewell, 1940;Species;nankaurica;1;86540;1;212825;1;;86538;86538;Harpacticoida;Sewell;1940;98578;0;1;;;;;Tisbintra;Tisbidae;;212825;212825;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107265;86542;Tisbisoma spinisetum;Bozic, 1964;Species;spinisetum;1;86542;1;356201;1;;86541;86541;Harpacticoida;Bozic;1964;98579;0;1;;;;;Tisbisoma;Tisbidae;;356201;356201;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;107270;86543;Tisbisoma triarticulatum;Wells, 1967;Species;triarticulatum;1;86543;1;356202;1;;86541;86541;Harpacticoida;Wells;1967;98580;0;1;;;;;Tisbisoma;Tisbidae;;356202;356202;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102165;86546;Euterpina acutifrons;(Dana, 1847);Species;acutifrons;1;86546;0;;0;;86545;86545;Harpacticoida;Dana;1847;97775;0;1;;;;;Euterpina;Euterpinidae;;116162;116162;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105650;86548;Microarthridion littorale;(Poppe, 1881);Species;littorale;1;86548;0;;0;;86547;86547;Harpacticoida;Poppe;1881;98319;0;1;;;;;Microarthridion;Tachidiidae;;116498;116498;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105630;86550;Microarthridion berberum;(Monard, 1936);Species;berberum;1;86550;0;;0;;86547;86547;Harpacticoida;Monard;1936;98315;0;1;;;;;Microarthridion;Tachidiidae;;116496;116496;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105635;86551;Microarthridion fallax;Perkins, 1956;Species;fallax;1;86551;1;116497;1;;86547;86547;Harpacticoida;Perkins;1956;98316;0;1;;;;;Microarthridion;Tachidiidae;;116497;116497;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105645;86553;Microarthridion litospinatus;Shen & Tai, 1973;Species;litospinatus;1;86553;1;353462;1;;86547;86547;Harpacticoida;Shen & Tai;1973;98318;0;1;;;;;Microarthridion;Tachidiidae;;353462;353462;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105655;86554;Microarthridion perkinsi;Bodin, 1970;Species;perkinsi;1;86554;1;359409;1;;86547;86547;Harpacticoida;Bodin;1970;98320;0;1;;;;;Microarthridion;Tachidiidae;;359409;359409;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105660;86555;Microarthridion reductum;(Monard, 1935);Species;reductum;1;86555;0;;0;;86547;86547;Harpacticoida;Monard;1935;98321;0;1;;;;;Microarthridion;Tachidiidae;;116499;116499;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105680;86558;Tachidius triangularis;Shen & Tai, 1963;Species;triangularis;1;86558;1;355984;1;;86557;86557;Harpacticoida;Shen & Tai;1963;98324;0;1;;;;;Tachidius;Tachidiidae;;355984;851560;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105670;86559;Tachidius discipes;Giesbrecht, 1881;Species;discipes;1;86559;1;157725;1;;86557;86557;Harpacticoida;Giesbrecht;1881;98322;0;1;;;;;Tachidius;Tachidiidae;;157725;157725;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105675;86560;Tachidius incisipes;Klie, 1913;Species;incisipes;1;86560;1;355977;1;;86557;86557;Harpacticoida;Klie;1913;98323;0;1;;;;;Tachidius;Tachidiidae;;355977;355977;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105325;86562;Danielssenia typica;Boeck, 1873;Species;typica;1;86562;1;115836;1;;86561;86561;Harpacticoida;Boeck;1873;98268;0;1;;;;;Danielssenia;Pseudotachidiidae;;115836;115836;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105275;86563;Danielssenia fusiformis;(Brady & Robertson D., 1875);Species;fusiformis;1;86563;0;;0;;86561;86561;Harpacticoida;Brady & Robertson D.;1875;98258;0;1;;;;;Danielssenia;Pseudotachidiidae;;350677;115836;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105270;86564;Danielssenia eastwardae;Coull, 1971;Species;eastwardae;1;86564;1;350676;1;;86561;86561;Harpacticoida;Coull;1971;98257;0;1;;;;;Danielssenia;Pseudotachidiidae;;350676;359214;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105280;86565;Danielssenia intermedia;Wells, 1965;Species;intermedia;1;86565;1;350678;1;;86561;86561;Harpacticoida;Wells;1965;98259;0;1;;;;;Danielssenia;Pseudotachidiidae;;350678;115837;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105285;86566;Danielssenia minuta;Coull, 1969;Species;minuta;1;86566;1;350679;1;;86561;86561;Harpacticoida;Coull;1969;98260;0;1;;;;;Danielssenia;Pseudotachidiidae;;350679;350679;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105290;86567;Danielssenia paraperezi;Soyer, 1970;Species;paraperezi;1;86567;1;358162;1;;86561;86561;Harpacticoida;Soyer;1970;98261;0;1;;;;;Danielssenia;Pseudotachidiidae;;358162;115838;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105295;86568;Danielssenia perezi;Monard, 1935;Species;perezi;1;86568;1;350680;1;;86561;86561;Harpacticoida;Monard;1935;98262;0;1;;;;;Danielssenia;Pseudotachidiidae;;350680;115838;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105305;86569;Danielssenia robusta;Sars G.O., 1921;Species;robusta;1;86569;1;350682;1;;86561;86561;Harpacticoida;Sars G.O.;1921;98264;0;1;;;;;Danielssenia;Pseudotachidiidae;;350682;115837;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105310;86570;Danielssenia sibirica;Sars G.O., 1898;Species;sibirica;1;86570;1;350683;1;;86561;86561;Harpacticoida;Sars G.O.;1898;98265;0;1;;;;;Danielssenia;Pseudotachidiidae;;350683;115830;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105315;86571;Danielssenia spinipes;Wells, 1967;Species;spinipes;1;86571;1;350685;1;;86561;86561;Harpacticoida;Wells;1967;98266;0;1;;;;;Danielssenia;Pseudotachidiidae;;350685;359213;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106695;86574;Thompsonula hyaenae;(Thompson I.C., 1889);Species;hyaenae;1;86574;0;;0;;86573;86573;Harpacticoida;Thompson I.C.;1889;98490;0;1;;;;;Thompsonula;Thompsonulidae;;116628;116628;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;106690;86576;Thompsonula curticauda;(Wilson C.B., 1932);Species;curticauda;1;86576;0;;0;;86573;86573;Harpacticoida;Wilson C.B.;1932;98489;0;1;;;;;Thompsonula;Thompsonulidae;;356145;356145;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105620;86579;Cithadius cyathurae;Bowman, 1972;Species;cyathurae;1;86579;1;350117;1;;86578;86578;Harpacticoida;Bowman;1972;98314;0;1;;;;;Cithadius;Tachidiidae;;350117;350117;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105425;86581;Leptotachidia iberica;Becker, 1974;Species;iberica;1;86581;1;115839;1;;86580;86580;Harpacticoida;Becker;1974;98286;0;1;;;;;Leptotachidia;Pseudotachidiidae;;115839;115839;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105435;86583;Micropsammis noodti;Mielke, 1975;Species;noodti;1;86583;1;115840;1;;86582;86582;Harpacticoida;Mielke;1975;98287;0;1;;;;;Micropsammis;Pseudotachidiidae;;115840;115840;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105440;86584;Micropsammis secunda;Mielke, 1975;Species;secunda;1;86584;1;353495;1;;86582;86582;Harpacticoida;Mielke;1975;98288;0;1;;;;;Micropsammis;Pseudotachidiidae;;353495;115876;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105455;86586;Paradanielssenia kunzi;Soyer, 1970;Species;kunzi;1;86586;1;115845;1;;86585;86585;Harpacticoida;Soyer;1970;98290;0;1;;;;;Paradanielssenia;Pseudotachidiidae;;115845;115845;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105465;86588;Psammis borealis;Klie, 1939;Species;borealis;1;86588;1;354979;1;;86587;86587;Harpacticoida;Klie;1939;98291;0;1;;;;;Psammis;Pseudotachidiidae;;354979;115829;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105470;86589;Psammis kliei;Smirnov, 1946;Species;kliei;1;86589;1;354980;1;;86587;86587;Harpacticoida;Smirnov;1946;98292;0;1;;;;;Psammis;Pseudotachidiidae;;354980;354980;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105475;86590;Psammis longifurca;Bodin, 1968;Species;longifurca;1;86590;1;354981;1;;86587;86587;Harpacticoida;Bodin;1968;98293;0;1;;;;;Psammis;Pseudotachidiidae;;354981;115831;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105480;86591;Psammis longipes;Becker, 1974;Species;longipes;1;86591;1;354982;1;;86587;86587;Harpacticoida;Becker;1974;98294;0;1;;;;;Psammis;Pseudotachidiidae;;354982;354982;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105485;86592;Psammis longisetosa;Sars G.O., 1910;Species;longisetosa;1;86592;1;115863;1;;86587;86587;Harpacticoida;Sars G.O.;1910;98295;0;1;;;;;Psammis;Pseudotachidiidae;;115863;115863;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103535;86595;Paralaophonte brevirostris;(Claus, 1863);Species;brevirostris;1;86595;0;;0;;86594;86594;Harpacticoida;Claus;1863;97994;0;1;;;;;Paralaophonte;Laophontidae;;116289;116289;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103540;86596;Paralaophonte congenera;(Sars G.O., 1908);Species;congenera;1;86596;0;;0;;86594;86594;Harpacticoida;Sars G.O.;1908;97995;0;1;;;;;Paralaophonte;Laophontidae;;116290;582525;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103610;86597;Paralaophonte pacifica;Lang, 1965;Species;pacifica;1;86597;1;354246;1;;86594;86594;Harpacticoida;Lang;1965;98009;0;1;;;;;Paralaophonte;Laophontidae;;354246;354246;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103615;86598;Paralaophonte perplexa;(Scott T., 1899);Species;perplexa;1;86598;0;;0;;86594;86594;Harpacticoida;Scott T.;1899;98010;0;1;;;;;Paralaophonte;Laophontidae;;116299;116299;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103530;86599;Paralaophonte asellopsiformis;Lang, 1965;Species;asellopsiformis;1;86599;1;354243;1;;86594;86594;Harpacticoida;Lang;1965;97993;0;1;;;;;Paralaophonte;Laophontidae;;354243;354243;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103545;86600;Paralaophonte dieuzeidei;(Monard, 1936);Species;dieuzeidei;1;86600;0;;0;;86594;86594;Harpacticoida;Monard;1936;97996;0;1;;;;;Paralaophonte;Laophontidae;;116291;116291;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103550;86601;Paralaophonte gracilipes;(Brady, 1910);Species;gracilipes;1;86601;0;;0;;86594;86594;Harpacticoida;Brady;1910;97997;0;1;;;;;Paralaophonte;Laophontidae;;293154;293154;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103555;86602;Paralaophonte hyperborea;(Sars G.O., 1909);Species;hyperborea;1;86602;0;;0;;86594;86594;Harpacticoida;Sars G.O.;1909;97998;0;1;;;;;Paralaophonte;Laophontidae;;116292;116292;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103560;86603;Paralaophonte karmensis;(Sars G.O., 1911);Species;karmensis;1;86603;0;;0;;86594;86594;Harpacticoida;Sars G.O.;1911;97999;0;1;;;;;Paralaophonte;Laophontidae;;116294;116294;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103565;86604;Paralaophonte lacerdai;Jakobi, 1953;Species;lacerdai;1;86604;1;356533;1;;86594;86594;Harpacticoida;Jakobi;1953;98000;0;1;;;;;Paralaophonte;Laophontidae;;356533;356533;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103570;86605;Paralaophonte longipes;(Scott T., 1894);Species;longipes;1;86605;0;;0;;86594;86594;Harpacticoida;Scott T.;1894;98001;0;1;;;;;Paralaophonte;Laophontidae;;580822;580822;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103575;86606;Paralaophonte lunata;(Willey, 1930);Species;lunata;1;86606;0;;0;;86594;86594;Harpacticoida;Willey;1930;98002;0;1;;;;;Paralaophonte;Laophontidae;;359887;359887;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103580;86607;Paralaophonte macera;(Sars G.O., 1908);Species;macera;1;86607;0;;0;;86594;86594;Harpacticoida;Sars G.O.;1908;98003;0;1;;;;;Paralaophonte;Laophontidae;;116295;116295;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103585;86608;Paralaophonte majae;Petkovski, 1964;Species;majae;1;86608;1;116296;1;;86594;86594;Harpacticoida;Petkovski;1964;98004;0;1;;;;;Paralaophonte;Laophontidae;;116296;116296;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103590;86609;Paralaophonte meinerti;(Brady, 1899);Species;meinerti;1;86609;0;;0;;86594;86594;Harpacticoida;Brady;1899;98005;0;1;;;;;Paralaophonte;Laophontidae;;293155;293155;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103595;86610;Paralaophonte obscura;Vervoort, 1962;Species;obscura;1;86610;1;354245;1;;86594;86594;Harpacticoida;Vervoort;1962;98006;0;1;;;;;Paralaophonte;Laophontidae;;354245;354245;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103600;86611;Paralaophonte octavia;(Monard, 1935);Species;octavia;1;86611;0;;0;;86594;86594;Harpacticoida;Monard;1935;98007;0;1;;;;;Paralaophonte;Laophontidae;;116297;116297;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103605;86612;Paralaophonte ormieresi;Raibaut, 1969;Species;ormieresi;1;86612;1;116298;1;;86594;86594;Harpacticoida;Raibaut;1969;98008;0;1;;;;;Paralaophonte;Laophontidae;;116298;116298;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103620;86613;Paralaophonte quaterspinata;(Brian, 1917);Species;quaterspinata;1;86613;0;;0;;86594;86594;Harpacticoida;Brian;1917;98011;0;1;;;;;Paralaophonte;Laophontidae;;116300;116300;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103625;86614;Paralaophonte sculpta;Hamond, 1973;Species;sculpta;1;86614;1;354250;1;;86594;86594;Harpacticoida;Hamond;1973;98012;0;1;;;;;Paralaophonte;Laophontidae;;354250;354250;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103630;86615;Paralaophonte spinicauda;Vervoort, 1964;Species;spinicauda;1;86615;1;354251;1;;86594;86594;Harpacticoida;Vervoort;1964;98013;0;1;;;;;Paralaophonte;Laophontidae;;354251;358924;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103635;86617;Paralaophonte spitzbergensis;Mielke, 1974;Species;spitzbergensis;1;86617;1;116302;1;;86594;86594;Harpacticoida;Mielke;1974;98014;0;1;;;;;Paralaophonte;Laophontidae;;116302;116302;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103640;86618;Paralaophonte subterranea;Lang, 1965;Species;subterranea;1;86618;1;354252;1;;86594;86594;Harpacticoida;Lang;1965;98015;0;1;;;;;Paralaophonte;Laophontidae;;354252;353200;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103645;86619;Paralaophonte taurina;(Monard, 1928);Species;taurina;1;86619;0;;0;;86594;86594;Harpacticoida;Monard;1928;98016;0;1;;;;;Paralaophonte;Laophontidae;;116303;116303;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103650;86620;Paralaophonte tenera;(Sars G.O., 1920);Species;tenera;1;86620;0;;0;;86594;86594;Harpacticoida;Sars G.O.;1920;98017;0;1;;;;;Paralaophonte;Laophontidae;;116304;116304;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103655;86621;Paralaophonte zimmeri;(Douwe, 1929);Species;zimmeri;1;86621;0;;0;;86594;86594;Harpacticoida;Douwe;1929;98018;0;1;;;;;Paralaophonte;Laophontidae;;116305;116305;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103515;86623;Onychocamptus mohammed;(Blanchard & Richard, 1891);Species;mohammed;1;86623;0;;0;;86622;86622;Harpacticoida;Blanchard & Richard;1891;97991;0;1;;;;;Onychocamptus;Laophontidae;;116288;116288;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103500;86625;Onychocamptus bengalensis;(Sewell, 1934);Species;bengalensis;1;86625;0;;0;;86622;86622;Harpacticoida;Sewell;1934;97988;0;1;;;;;Onychocamptus;Laophontidae;;356546;356546;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103505;86627;Onychocamptus chathamensis;(Sars G.O., 1905);Species;chathamensis;1;86627;0;;0;;86622;86622;Harpacticoida;Sars G.O.;1905;97989;0;1;;;;;Onychocamptus;Laophontidae;;359739;356543;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103520;86629;Onychocamptus talipes;(Wilson CB, 1932);Species;talipes;1;86629;0;;0;;86622;86622;Harpacticoida;Wilson CB;1932;97992;0;1;;;;;Onychocamptus;Laophontidae;;157707;116288;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103495;86631;Onychocamptus armiger;(Gurney, 1927);Species;armiger;1;86631;0;;0;;86622;86622;Harpacticoida;Gurney;1927;97987;0;1;;;;;Onychocamptus;Laophontidae;;359738;116224;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103510;86633;Onychocamptus horridus;(Norman, 1876);Species;horridus;1;86633;0;;0;;86622;86622;Harpacticoida;Norman;1876;97990;0;1;;;;;Onychocamptus;Laophontidae;;359740;116226;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102820;86637;Esola hirsuta;(Thompson I.C. & Scott A., 1903);Species;hirsuta;1;86637;0;;0;;86635;86635;Harpacticoida;Thompson I.C. & Scott A.;1903;97878;0;1;;;;;Esola;Laophontidae;;220675;116210;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102830;86639;Esola longicauda;Edwards, 1891;Species;longicauda;1;86639;1;220674;1;;86635;86635;Harpacticoida;Edwards;1891;97880;0;1;;;;;Esola;Laophontidae;;220674;847446;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102835;86640;Esola longiremis;(Scott T., 1905);Species;longiremis;1;86640;0;;0;;86635;86635;Harpacticoida;Scott T.;1905;97881;0;1;;;;;Esola;Laophontidae;;358504;116212;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102840;86641;Esola rosei;(Monard, 1926);Species;rosei;1;86641;0;;0;;86635;86635;Harpacticoida;Monard;1926;97882;0;1;;;;;Esola;Laophontidae;;356712;116222;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102845;86642;Esola spelaea;(Chappuis, 1938);Species;spelaea;1;86642;0;;0;;86635;86635;Harpacticoida;Chappuis;1938;97883;0;1;;;;;Esola;Laophontidae;;358505;116324;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;102850;86643;Esola typhlops;(Sars G.O., 1908);Species;typhlops;1;86643;0;;0;;86635;86635;Harpacticoida;Sars G.O.;1908;97884;0;1;;;;;Esola;Laophontidae;;356711;116213;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103410;86645;Laophontodes hamatus;(Thomson G.M., 1883);Species;hamatus;1;86645;0;;0;;86644;86644;Harpacticoida;Thomson G.M.;1883;97975;0;1;;;;;Laophontodes;Laophontidae;;358929;358929;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103425;86646;Laophontodes typicus;(Scott T., 1894);Species;typicus;1;86646;0;;0;;86644;86644;Harpacticoida;Scott T.;1894;97978;0;1;;;;;Laophontodes;Laophontidae;;115636;115636;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103390;86647;Laophontodes bicornis;A. Scott, 1936;Species;bicornis;1;86647;1;220828;1;;86644;86644;Harpacticoida;A. Scott;1936;97971;0;1;;;;;Laophontodes;Laophontidae;;220828;115633;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103400;86648;Laophontodes expansus;Sars G.O., 1908;Species;expansus;1;86648;1;115634;1;;86644;86644;Harpacticoida;Sars G.O.;1908;97973;0;1;;;;;Laophontodes;Laophontidae;;115634;590742;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103420;86649;Laophontodes propinquus;Brady, 1910;Species;propinquus;1;86649;1;293106;1;;86644;86644;Harpacticoida;Brady;1910;97977;0;1;;;;;Laophontodes;Laophontidae;;293106;293106;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103430;86650;Laophontodes whitsoni;Scott T., 1912;Species;whitsoni;1;86650;1;293108;1;;86644;86644;Harpacticoida;Scott T.;1912;97979;0;1;;;;;Laophontodes;Laophontidae;;293108;293108;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103385;86651;Laophontodes armatus;Lang, 1936;Species;armatus;1;86651;1;115632;1;;86644;86644;Harpacticoida;Lang;1936;97970;0;1;;;;;Laophontodes;Laophontidae;;115632;115632;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103405;86652;Laophontodes gracilipes;Lang, 1936;Species;gracilipes;1;86652;1;115635;1;;86644;86644;Harpacticoida;Lang;1936;97974;0;1;;;;;Laophontodes;Laophontidae;;115635;115635;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;103415;86653;Laophontodes latissimus;Brady, 1918;Species;latissimus;1;86653;1;293103;1;;86644;86644;Harpacticoida;Brady;1918;97976;0;1;;;;;Laophontodes;Laophontidae;;293103;596352;;NB;19/4/2016 00:00:00;;;;;;;0
